"","JobLevel","Age","DistanceFromHome","EducationField","Gender","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition","mean_sal","sal_diff","comp_ratio"
"493",1,43,9,"Life Sciences","Male","Research Scientist","3","Single",2438,4,13,"3",7,2,3,2,1,2,0,2786.9152854512,-348.915285451197,0.874802335301445
"494",1,28,17,"Technical Degree","Male","Laboratory Technician","4","Divorced",2367,5,12,"3",6,2,4,1,0,3,1,2786.9152854512,-419.915285451197,0.849326139318507
"495",1,28,2,"Medical","Male","Laboratory Technician","1","Single",2561,7,11,"3",8,2,0,0,0,0,1,2786.9152854512,-225.915285451197,0.918937153694422
"496",1,38,1,"Life Sciences","Male","Sales Representative","1","Single",2858,4,14,"3",20,3,1,0,0,0,0,2786.9152854512,71.0847145488028,1.02550659322868
"497",1,19,25,"Life Sciences","Female","Research Scientist","4","Single",2994,1,12,"3",1,2,1,0,0,1,0,2786.9152854512,207.084714548803,1.07430606722417
"498",1,30,7,"Marketing","Male","Sales Representative","2","Single",2983,0,14,"3",4,3,3,2,1,2,0,2786.9152854512,196.084714548803,1.07035905094512
"499",1,22,8,"Life Sciences","Male","Laboratory Technician","1","Married",2451,1,15,"3",4,3,4,3,1,1,0,2786.9152854512,-335.915285451197,0.879466990903955
"500",1,34,26,"Technical Degree","Female","Research Scientist","3","Divorced",2029,1,20,"4",5,2,5,4,0,0,0,2786.9152854512,-757.915285451197,0.728045093653253
"501",1,23,10,"Technical Degree","Male","Research Scientist","3","Married",2073,2,16,"3",4,2,2,2,2,2,0,2786.9152854512,-713.915285451197,0.74383315876944
"502",1,27,8,"Medical","Female","Research Scientist","4","Single",3445,1,11,"3",6,5,6,2,1,4,0,2786.9152854512,658.084714548803,1.23613373466509
"503",1,31,2,"Life Sciences","Male","Laboratory Technician","4","Married",3722,6,13,"3",7,2,2,2,2,2,1,2786.9152854512,935.084714548803,1.33552678096472
"504",1,25,2,"Medical","Male","Research Scientist","1","Single",3424,7,13,"3",6,3,4,3,0,1,0,2786.9152854512,637.084714548803,1.22859852176872
"505",1,40,7,"Life Sciences","Male","Laboratory Technician","1","Single",2166,3,14,"3",10,3,4,2,0,3,1,2786.9152854512,-620.915285451197,0.777203387310471
"506",1,36,2,"Life Sciences","Female","Research Scientist","3","Married",2543,4,13,"3",6,3,2,2,2,2,0,2786.9152854512,-243.915285451197,0.912478399783254
"507",1,27,14,"Life Sciences","Male","Research Scientist","1","Married",2235,1,14,"3",9,3,9,7,6,8,0,2786.9152854512,-551.915285451197,0.801961943969946
"508",1,21,9,"Medical","Male","Sales Representative","4","Single",2610,1,24,"4",3,3,3,2,2,2,0,2786.9152854512,-176.915285451197,0.936519317119266
"509",1,44,5,"Life Sciences","Male","Laboratory Technician","3","Single",3162,3,14,"3",7,5,5,2,0,3,0,2786.9152854512,375.084714548803,1.13458777039507
"510",1,28,1,"Medical","Male","Laboratory Technician","3","Single",2154,0,11,"3",5,2,4,2,0,2,0,2786.9152854512,-632.915285451197,0.772897551369693
"511",1,24,21,"Technical Degree","Male","Laboratory Technician","1","Divorced",2296,0,14,"3",2,3,1,1,0,0,0,2786.9152854512,-490.915285451197,0.823849943335569
"512",1,47,2,"Life Sciences","Female","Sales Representative","4","Single",3294,1,18,"3",3,3,3,2,1,2,0,2786.9152854512,507.084714548803,1.18195196574363
"513",1,26,7,"Other","Male","Laboratory Technician","1","Single",3578,0,12,"3",8,2,7,7,0,7,0,2786.9152854512,791.084714548803,1.28385674967538
"514",1,33,9,"Medical","Male","Research Scientist","4","Married",2781,0,13,"3",15,5,14,10,4,10,0,2786.9152854512,-5.91528545119718,0.997877479275356
"515",1,24,13,"Life Sciences","Female","Sales Representative","2","Married",2033,1,13,"3",1,2,1,0,0,0,0,2786.9152854512,-753.915285451197,0.729480372300179
"516",1,40,10,"Life Sciences","Female","Laboratory Technician","3","Married",2213,3,13,"3",10,3,7,7,1,7,0,2786.9152854512,-573.915285451197,0.794067911411853
"517",1,34,7,"Medical","Male","Research Scientist","4","Single",2972,1,13,"3",1,4,1,0,0,0,0,2786.9152854512,185.084714548803,1.06641203466608
"518",1,51,4,"Life Sciences","Male","Research Scientist","3","Married",2461,9,12,"3",18,2,10,0,2,7,1,2786.9152854512,-325.915285451197,0.88305518752127
"519",1,35,10,"Other","Male","Laboratory Technician","4","Divorced",3917,1,20,"4",3,4,3,2,1,2,0,2786.9152854512,1130.0847145488,1.40549661500236
"520",1,32,1,"Medical","Male","Sales Representative","2","Married",2269,0,14,"3",3,2,2,2,2,2,0,2786.9152854512,-517.915285451197,0.814161812468818
"521",1,32,10,"Life Sciences","Male","Research Scientist","3","Married",3433,6,13,"3",10,3,5,2,1,3,0,2786.9152854512,646.084714548803,1.23182789872431
"522",1,30,3,"Medical","Female","Research Scientist","3","Divorced",2083,1,20,"4",1,2,1,0,0,0,0,2786.9152854512,-703.915285451197,0.747421355386755
"523",1,29,6,"Medical","Female","Laboratory Technician","4","Married",3131,1,13,"3",10,5,10,8,0,8,0,2786.9152854512,344.084714548803,1.12346436088139
"524",1,28,6,"Life Sciences","Male","Research Scientist","3","Divorced",2703,1,14,"3",3,2,3,1,0,2,0,2786.9152854512,-83.9152854511972,0.969889545660298
"525",1,40,9,"Life Sciences","Male","Laboratory Technician","1","Single",2018,3,14,"3",15,3,5,4,1,0,1,2786.9152854512,-768.915285451197,0.724098077374207
"526",1,28,2,"Medical","Male","Research Scientist","3","Single",4382,6,17,"3",5,3,2,2,2,1,1,2786.9152854512,1595.0847145488,1.57234775770752
"527",1,32,5,"Technical Degree","Male","Research Scientist","2","Single",2718,2,14,"3",12,3,7,7,0,7,0,2786.9152854512,-68.9152854511972,0.97527184058627
"528",1,38,2,"Medical","Male","Research Scientist","3","Married",3057,6,13,"3",6,0,1,0,0,1,0,2786.9152854512,270.084714548803,1.09691170591326
"529",1,36,9,"Life Sciences","Male","Laboratory Technician","2","Married",2810,1,22,"4",5,3,5,4,0,2,0,2786.9152854512,23.0847145488028,1.00828324946557
"530",1,30,2,"Technical Degree","Female","Research Scientist","1","Single",4968,0,16,"3",10,2,9,7,0,7,0,2786.9152854512,2181.0847145488,1.78261607948219
"531",1,29,9,"Life Sciences","Male","Research Scientist","3","Married",2451,6,18,"3",5,2,1,0,0,0,0,2786.9152854512,-335.915285451197,0.879466990903955
"532",1,42,2,"Medical","Male","Laboratory Technician","2","Married",4841,4,14,"3",4,3,1,0,0,0,0,2786.9152854512,2054.0847145488,1.73704598244229
"533",1,34,19,"Life Sciences","Female","Research Scientist","4","Married",2929,1,12,"3",10,3,10,9,8,7,0,2786.9152854512,142.084714548803,1.05098278921162
"534",1,26,7,"Medical","Male","Laboratory Technician","4","Single",2570,1,20,"4",7,5,7,7,5,7,0,2786.9152854512,-216.915285451197,0.922166530650005
"535",1,35,1,"Life Sciences","Female","Research Scientist","3","Single",2506,3,13,"3",7,0,2,2,2,2,0,2786.9152854512,-280.915285451197,0.899202072299188
"536",1,51,1,"Life Sciences","Male","Research Scientist","4","Married",2723,1,11,"3",1,0,1,0,0,0,0,2786.9152854512,-63.9152854511972,0.977065938894928
"537",1,32,2,"Life Sciences","Male","Laboratory Technician","2","Single",1393,1,12,"3",1,2,1,0,0,0,1,2786.9152854512,-1393.9152854512,0.499835788792007
"538",1,38,7,"Life Sciences","Male","Research Scientist","3","Divorced",2610,1,11,"3",4,2,4,2,0,3,0,2786.9152854512,-176.915285451197,0.936519317119266
"539",1,26,17,"Medical","Male","Laboratory Technician","3","Married",2305,1,15,"3",3,3,3,2,0,2,0,2786.9152854512,-481.915285451197,0.827079320291153
"540",1,29,24,"Technical Degree","Male","Sales Representative","1","Single",1091,1,17,"3",1,3,1,0,0,0,1,2786.9152854512,-1695.9152854512,0.391472250949088
"541",1,29,9,"Medical","Female","Laboratory Technician","3","Married",2974,9,17,"3",9,2,5,3,1,2,0,2786.9152854512,187.084714548803,1.06712967398954
"542",1,52,8,"Other","Female","Laboratory Technician","1","Married",2950,9,13,"3",12,2,5,4,0,4,0,2786.9152854512,163.084714548803,1.05851800210798
"543",1,42,8,"Life Sciences","Male","Laboratory Technician","3","Single",3968,4,13,"3",8,3,0,0,0,0,0,2786.9152854512,1181.0847145488,1.42379641775067
"544",2,41,1,"Life Sciences","Female","Sales Executive","4","Single",5993,8,11,"3",8,0,6,4,0,5,1,5502.27715355805,490.722846441948,1.08918541046676
"545",2,49,8,"Life Sciences","Male","Research Scientist","2","Married",5130,1,23,"4",10,3,10,7,1,7,0,5502.27715355805,-372.277153558052,0.932341257416065
"546",2,41,4,"Marketing","Male","Sales Executive","2","Single",9355,1,18,"3",8,5,8,7,7,7,1,5502.27715355805,3852.72284644195,1.70020515850434
"547",2,33,28,"Life Sciences","Male","Laboratory Technician","3","Married",5207,1,12,"3",15,3,15,14,5,7,0,5502.27715355805,-295.277153558052,0.946335463424064
"548",2,40,22,"Marketing","Male","Sales Executive","3","Married",6380,2,12,"3",8,6,6,4,1,0,1,5502.27715355805,877.722846441948,1.15951992637709
"549",2,26,2,"Medical","Male","Manufacturing Director","4","Married",5472,1,12,"3",8,2,8,7,1,3,0,5502.27715355805,-30.2771535580523,0.994497341243802
"550",2,40,8,"Life Sciences","Male","Healthcare Representative","4","Divorced",4069,3,18,"3",8,2,2,2,2,2,0,5502.27715355805,-1433.27715355805,0.739512003201943
"551",2,48,6,"Life Sciences","Male","Healthcare Representative","3","Single",4240,2,13,"3",19,0,2,2,2,2,0,5502.27715355805,-1262.27715355805,0.770590045115812
"552",2,35,9,"Life Sciences","Male","Healthcare Representative","2","Single",6540,9,19,"3",10,5,1,1,0,0,0,5502.27715355805,1037.72284644195,1.18859879600411
"553",2,36,27,"Medical","Male","Healthcare Representative","3","Married",5237,6,13,"3",17,3,7,7,7,7,0,5502.27715355805,-265.277153558052,0.951787751479129
"554",2,28,9,"Life Sciences","Male","Sales Executive","4","Single",5253,1,16,"3",7,1,7,5,0,7,0,5502.27715355805,-249.277153558052,0.95469563844183
"555",2,29,15,"Life Sciences","Female","Laboratory Technician","3","Single",4193,0,12,"3",10,3,9,5,0,8,0,5502.27715355805,-1309.27715355805,0.762048127162877
"556",2,51,14,"Life Sciences","Female","Sales Executive","4","Married",4936,4,11,"3",18,2,7,7,0,7,0,5502.27715355805,-566.277153558052,0.897083127993313
"557",2,33,8,"Life Sciences","Male","Sales Executive","1","Married",6392,2,13,"3",8,6,2,2,2,2,0,5502.27715355805,889.722846441948,1.16170084159912
"558",2,34,19,"Marketing","Male","Sales Executive","4","Single",5304,8,13,"3",9,3,5,2,0,4,1,5502.27715355805,-198.277153558052,0.96396452813544
"559",2,38,10,"Human Resources","Male","Human Resources","3","Married",6077,3,11,"3",10,2,6,3,1,2,0,5502.27715355805,574.722846441948,1.10445181702094
"560",2,24,10,"Marketing","Female","Sales Executive","3","Divorced",4260,1,12,"3",5,2,5,2,0,3,0,5502.27715355805,-1242.27715355805,0.774224903819188
"561",2,55,18,"Medical","Male","Healthcare Representative","2","Married",6385,3,14,"3",17,3,8,7,6,7,0,5502.27715355805,882.722846441948,1.16042864105294
"562",2,30,9,"Human Resources","Male","Human Resources","4","Married",6347,0,19,"3",12,2,11,9,4,7,0,5502.27715355805,844.722846441948,1.15352240951652
"563",2,38,3,"Life Sciences","Male","Sales Executive","4","Single",6861,8,12,"3",19,1,1,0,0,0,0,5502.27715355805,1358.72284644195,1.2469382781933
"564",2,24,11,"Other","Female","Manufacturing Director","3","Divorced",4011,0,18,"3",5,5,4,2,1,3,0,5502.27715355805,-1491.27715355805,0.728970912962151
"565",2,32,1,"Technical Degree","Male","Research Scientist","1","Married",4087,4,14,"3",9,3,6,5,1,2,0,5502.27715355805,-1415.27715355805,0.742783376034982
"566",2,29,3,"Medical","Female","Sales Executive","3","Married",5561,1,14,"3",6,5,6,0,1,2,0,5502.27715355805,58.7228464419477,1.01067246247383
"567",2,40,2,"Marketing","Female","Sales Executive","2","Divorced",5715,7,12,"3",8,5,5,4,1,3,0,5502.27715355805,212.722846441948,1.03866087448983
"568",2,33,6,"Life Sciences","Male","Healthcare Representative","4","Divorced",7725,3,23,"4",15,2,13,11,4,7,0,5502.27715355805,2222.72284644195,1.40396417417916
"569",2,37,10,"Life Sciences","Male","Manufacturing Director","2","Single",4197,2,12,"3",18,2,1,0,0,1,0,5502.27715355805,-1305.27715355805,0.762775098903552
"570",2,36,9,"Medical","Male","Manufacturing Director","2","Divorced",8847,2,11,"3",13,2,3,2,0,2,0,5502.27715355805,3344.72284644195,1.60787974743858
"571",2,42,8,"Marketing","Male","Sales Executive","2","Married",6825,0,11,"3",10,2,9,7,4,2,0,5502.27715355805,1322.72284644195,1.24039553252722
"572",2,38,16,"Life Sciences","Female","Sales Executive","2","Single",4198,2,12,"3",8,5,3,2,1,2,0,5502.27715355805,-1304.27715355805,0.762956841838721
"573",2,34,4,"Marketing","Female","Sales Executive","3","Married",6538,9,15,"3",6,3,3,2,1,2,0,5502.27715355805,1035.72284644195,1.18823531013377
"574",2,31,7,"Medical","Female","Manufacturing Director","1","Married",4306,1,12,"3",13,5,13,10,3,12,0,5502.27715355805,-1196.27715355805,0.782585078836954
"575",2,44,10,"Other","Male","Healthcare Representative","4","Married",6465,2,13,"3",9,5,4,2,1,3,0,5502.27715355805,962.722846441948,1.17496807586644
"576",2,43,8,"Other","Female","Healthcare Representative","3","Divorced",4522,4,14,"3",8,3,5,2,0,2,0,5502.27715355805,-980.277153558052,0.82184155283342
"577",2,39,5,"Technical Degree","Male","Sales Representative","4","Married",2086,3,14,"3",19,6,1,0,0,0,1,5502.27715355805,-3416.27715355805,0.379115762762166
"578",2,37,25,"Medical","Female","Research Scientist","3","Married",4449,3,15,"3",15,2,13,11,10,7,0,5502.27715355805,-1053.27715355805,0.808574318566096
"579",2,51,7,"Medical","Male","Manufacturing Director","3","Married",6132,2,17,"3",10,2,1,0,0,0,0,5502.27715355805,629.722846441948,1.11444767845523
"580",2,36,6,"Life Sciences","Male","Laboratory Technician","1","Married",5562,3,13,"3",9,3,3,2,0,2,0,5502.27715355805,59.7228464419477,1.010854205409
"581",2,29,1,"Life Sciences","Male","Healthcare Representative","3","Single",6294,8,12,"3",10,5,3,2,0,2,0,5502.27715355805,791.722846441948,1.14389003395258
"582",2,30,12,"Technical Degree","Female","Sales Executive","3","Single",6577,0,11,"3",6,6,5,4,4,4,0,5502.27715355805,1074.72284644195,1.19532328460535
"583",2,33,1,"Life Sciences","Female","Sales Executive","1","Married",5376,2,19,"3",10,3,5,3,1,3,0,5502.27715355805,-126.277153558052,0.977050019467595
"584",2,28,17,"Medical","Male","Laboratory Technician","1","Divorced",4558,1,12,"3",10,2,10,0,1,8,0,5502.27715355805,-944.277153558052,0.828384298499498
"585",2,39,2,"Technical Degree","Female","Healthcare Representative","3","Single",4553,1,11,"3",20,4,20,7,11,10,0,5502.27715355805,-949.277153558052,0.827475583823654
"586",2,32,10,"Marketing","Male","Sales Executive","4","Single",5396,1,12,"3",10,2,10,7,0,8,0,5502.27715355805,-106.277153558052,0.980684878170972
"587",2,50,8,"Technical Degree","Male","Sales Executive","3","Married",6796,3,14,"3",18,4,4,3,1,3,1,5502.27715355805,1293.72284644195,1.23512498740732
"588",2,30,1,"Medical","Female","Laboratory Technician","4","Single",4011,1,23,"4",12,2,12,8,3,7,0,5502.27715355805,-1491.27715355805,0.728970912962151
"589",2,42,29,"Life Sciences","Female","Research Scientist","3","Divorced",4556,2,11,"3",19,3,5,4,0,2,0,5502.27715355805,-946.277153558052,0.82802081262916
"590",2,34,23,"Marketing","Male","Sales Executive","3","Single",4568,0,20,"4",10,2,9,5,8,7,0,5502.27715355805,-934.277153558052,0.830201727851186
"591",2,38,1,"Life Sciences","Female","Sales Executive","4","Single",8686,4,22,"4",12,2,8,3,0,7,0,5502.27715355805,3183.72284644195,1.5786191348764
"592",2,46,5,"Marketing","Male","Sales Executive","4","Single",5772,4,21,"4",14,4,9,6,0,8,0,5502.27715355805,269.722846441948,1.04902022179445
"593",2,42,28,"Technical Degree","Female","Healthcare Representative","4","Married",4523,0,11,"3",7,4,6,5,0,4,0,5502.27715355805,-979.277153558052,0.822023295768589
"594",2,46,8,"Life Sciences","Female","Research Scientist","1","Divorced",4615,8,23,"4",19,2,16,13,1,7,0,5502.27715355805,-887.277153558052,0.838743645804121
"595",2,45,26,"Marketing","Male","Sales Executive","1","Married",4385,1,15,"3",10,2,10,7,4,5,0,5502.27715355805,-1117.27715355805,0.796942770715291
"596",2,44,1,"Marketing","Female","Sales Executive","1","Divorced",5454,5,21,"4",9,2,4,3,1,3,0,5502.27715355805,-48.2771535580523,0.991225968410764
"597",2,36,12,"Life Sciences","Female","Manufacturing Director","3","Married",4663,9,12,"3",7,2,3,2,1,1,0,5502.27715355805,-839.277153558052,0.847467306692224
"598",2,26,23,"Marketing","Female","Sales Executive","4","Married",4157,7,19,"3",5,2,2,2,0,0,0,5502.27715355805,-1345.27715355805,0.755505381496799
"599",2,43,8,"Life Sciences","Female","Manufacturing Director","2","Divorced",4765,4,21,"4",4,2,1,0,0,0,0,5502.27715355805,-737.277153558052,0.866005086079444
"600",2,39,10,"Medical","Male","Manufacturing Director","1","Married",5377,2,13,"3",10,3,7,7,7,7,0,5502.27715355805,-125.277153558052,0.977231762402764
"601",2,34,3,"Life Sciences","Female","Sales Executive","4","Single",6029,5,12,"3",6,3,2,2,2,2,0,5502.27715355805,526.722846441948,1.09572815613284
"602",2,31,7,"Life Sciences","Male","Laboratory Technician","4","Divorced",5915,3,22,"4",10,3,7,7,1,7,0,5502.27715355805,412.722846441948,1.07500946152359
"603",2,37,1,"Life Sciences","Male","Manufacturing Director","3","Divorced",5993,1,18,"3",7,2,7,5,0,7,0,5502.27715355805,490.722846441948,1.08918541046676
"604",2,32,1,"Medical","Male","Manufacturing Director","4","Married",6162,1,22,"4",9,3,9,8,7,8,0,5502.27715355805,659.722846441948,1.11989996651029
"605",2,38,29,"Life Sciences","Female","Laboratory Technician","4","Single",2406,1,11,"3",10,2,10,3,9,9,0,5502.27715355805,-3096.27715355805,0.437273502016189
"606",2,31,26,"Marketing","Male","Sales Executive","4","Married",5617,1,11,"3",10,4,10,7,0,8,1,5502.27715355805,114.722846441948,1.02085006684328
"607",2,39,3,"Medical","Male","Laboratory Technician","3","Divorced",3069,0,15,"3",11,3,10,8,0,7,0,5502.27715355805,-2433.27715355805,0.557769068033119
"608",2,47,2,"Medical","Female","Manufacturing Director","4","Divorced",5070,5,13,"3",20,2,5,0,0,4,0,5502.27715355805,-432.277153558052,0.921436681305935
"609",2,35,8,"Life Sciences","Female","Healthcare Representative","3","Married",4148,1,12,"3",15,5,14,11,2,9,0,5502.27715355805,-1354.27715355805,0.75386969508028
"610",2,36,11,"Life Sciences","Male","Manufacturing Director","2","Single",6499,1,13,"3",6,3,6,5,0,3,0,5502.27715355805,996.722846441948,1.18114733566218
"611",2,54,8,"Life Sciences","Female","Laboratory Technician","3","Single",3780,7,11,"3",19,3,1,0,0,0,0,5502.27715355805,-1722.27715355805,0.686988294938153
"612",2,45,2,"Other","Female","Manufacturing Director","4","Divorced",5770,1,19,"3",10,3,10,7,3,9,0,5502.27715355805,267.722846441948,1.04865673592411
"613",2,27,7,"Medical","Female","Healthcare Representative","1","Single",6811,8,19,"3",9,2,7,6,0,7,0,5502.27715355805,1308.72284644195,1.23785113143486
"614",2,59,1,"Life Sciences","Female","Sales Executive","3","Single",5473,7,11,"3",20,2,4,3,1,3,0,5502.27715355805,-29.2771535580523,0.994679084178971
"615",2,35,23,"Life Sciences","Male","Manufacturing Director","3","Married",5916,3,13,"3",8,1,1,0,0,1,1,5502.27715355805,413.722846441948,1.07519120445876
"616",2,35,2,"Life Sciences","Female","Healthcare Representative","1","Divorced",5093,2,11,"3",16,2,1,0,0,0,0,5502.27715355805,-409.277153558052,0.925616768814818
"617",2,32,1,"Life Sciences","Male","Research Scientist","2","Married",6220,1,17,"3",10,3,10,4,0,9,0,5502.27715355805,717.722846441948,1.13044105675008
"618",2,33,7,"Life Sciences","Female","Sales Executive","2","Married",4302,0,17,"3",4,3,3,2,0,2,0,5502.27715355805,-1200.27715355805,0.781858107096279
"619",2,31,8,"Life Sciences","Female","Manufacturing Director","4","Single",4424,1,23,"4",11,2,11,7,1,8,0,5502.27715355805,-1078.27715355805,0.804030745186875
